data,prima_dose,seconda_dose,terza_dose,pregressa_infezione,mono_dose,prima_dose_tot,seconda_dose_tot,terza_dose_tot,mono_dose_tot,pregressa_infezione_tot
2020-02-24,,,,,,,,,,
2020-02-25,,,,,,,,,,
2020-02-26,,,,,,,,,,
2020-02-27,,,,,,,,,,
2020-02-28,,,,,,,,,,
2020-02-29,,,,,,,,,,
2020-03-01,,,,,,,,,,
2020-03-02,,,,,,,,,,
2020-03-03,,,,,,,,,,
2020-03-04,,,,,,,,,,
2020-03-05,,,,,,,,,,
2020-03-06,,,,,,,,,,
2020-03-07,,,,,,,,,,
2020-03-08,,,,,,,,,,
2020-03-09,,,,,,,,,,
2020-03-10,,,,,,,,,,
2020-03-11,,,,,,,,,,
2020-03-12,,,,,,,,,,
2020-03-13,,,,,,,,,,
2020-03-14,,,,,,,,,,
2020-03-15,,,,,,,,,,
2020-03-16,,,,,,,,,,
2020-03-17,,,,,,,,,,
2020-03-18,,,,,,,,,,
2020-03-19,,,,,,,,,,
2020-03-20,,,,,,,,,,
2020-03-21,,,,,,,,,,
2020-03-22,,,,,,,,,,
2020-03-23,,,,,,,,,,
2020-03-24,,,,,,,,,,
2020-03-25,,,,,,,,,,
2020-03-26,,,,,,,,,,
2020-03-27,,,,,,,,,,
2020-03-28,,,,,,,,,,
2020-03-29,,,,,,,,,,
2020-03-30,,,,,,,,,,
2020-03-31,,,,,,,,,,
2020-04-01,,,,,,,,,,
2020-04-02,,,,,,,,,,
2020-04-03,,,,,,,,,,
2020-04-04,,,,,,,,,,
2020-04-05,,,,,,,,,,
2020-04-06,,,,,,,,,,
2020-04-07,,,,,,,,,,
2020-04-08,,,,,,,,,,
2020-04-09,,,,,,,,,,
2020-04-10,,,,,,,,,,
2020-04-11,,,,,,,,,,
2020-04-12,,,,,,,,,,
2020-04-13,,,,,,,,,,
2020-04-14,,,,,,,,,,
2020-04-15,,,,,,,,,,
2020-04-16,,,,,,,,,,
2020-04-17,,,,,,,,,,
2020-04-18,,,,,,,,,,
2020-04-19,,,,,,,,,,
2020-04-20,,,,,,,,,,
2020-04-21,,,,,,,,,,
2020-04-22,,,,,,,,,,
2020-04-23,,,,,,,,,,
2020-04-24,,,,,,,,,,
2020-04-25,,,,,,,,,,
2020-04-26,,,,,,,,,,
2020-04-27,,,,,,,,,,
2020-04-28,,,,,,,,,,
2020-04-29,,,,,,,,,,
2020-04-30,,,,,,,,,,
2020-05-01,,,,,,,,,,
2020-05-02,,,,,,,,,,
2020-05-03,,,,,,,,,,
2020-05-04,,,,,,,,,,
2020-05-05,,,,,,,,,,
2020-05-06,,,,,,,,,,
2020-05-07,,,,,,,,,,
2020-05-08,,,,,,,,,,
2020-05-09,,,,,,,,,,
2020-05-10,,,,,,,,,,
2020-05-11,,,,,,,,,,
2020-05-12,,,,,,,,,,
2020-05-13,,,,,,,,,,
2020-05-14,,,,,,,,,,
2020-05-15,,,,,,,,,,
2020-05-16,,,,,,,,,,
2020-05-17,,,,,,,,,,
2020-05-18,,,,,,,,,,
2020-05-19,,,,,,,,,,
2020-05-20,,,,,,,,,,
2020-05-21,,,,,,,,,,
2020-05-22,,,,,,,,,,
2020-05-23,,,,,,,,,,
2020-05-24,,,,,,,,,,
2020-05-25,,,,,,,,,,
2020-05-26,,,,,,,,,,
2020-05-27,,,,,,,,,,
2020-05-28,,,,,,,,,,
2020-05-29,,,,,,,,,,
2020-05-30,,,,,,,,,,
2020-05-31,,,,,,,,,,
2020-06-01,,,,,,,,,,
2020-06-02,,,,,,,,,,
2020-06-03,,,,,,,,,,
2020-06-04,,,,,,,,,,
2020-06-05,,,,,,,,,,
2020-06-06,,,,,,,,,,
2020-06-07,,,,,,,,,,
2020-06-08,,,,,,,,,,
2020-06-09,,,,,,,,,,
2020-06-10,,,,,,,,,,
2020-06-11,,,,,,,,,,
2020-06-12,,,,,,,,,,
2020-06-13,,,,,,,,,,
2020-06-14,,,,,,,,,,
2020-06-15,,,,,,,,,,
2020-06-16,,,,,,,,,,
2020-06-17,,,,,,,,,,
2020-06-18,,,,,,,,,,
2020-06-19,,,,,,,,,,
2020-06-20,,,,,,,,,,
2020-06-21,,,,,,,,,,
2020-06-22,,,,,,,,,,
2020-06-23,,,,,,,,,,
2020-06-24,,,,,,,,,,
2020-06-25,,,,,,,,,,
2020-06-26,,,,,,,,,,
2020-06-27,,,,,,,,,,
2020-06-28,,,,,,,,,,
2020-06-29,,,,,,,,,,
2020-06-30,,,,,,,,,,
2020-07-01,,,,,,,,,,
2020-07-02,,,,,,,,,,
2020-07-03,,,,,,,,,,
2020-07-04,,,,,,,,,,
2020-07-05,,,,,,,,,,
2020-07-06,,,,,,,,,,
2020-07-07,,,,,,,,,,
2020-07-08,,,,,,,,,,
2020-07-09,,,,,,,,,,
2020-07-10,,,,,,,,,,
2020-07-11,,,,,,,,,,
2020-07-12,,,,,,,,,,
2020-07-13,,,,,,,,,,
2020-07-14,,,,,,,,,,
2020-07-15,,,,,,,,,,
2020-07-16,,,,,,,,,,
2020-07-17,,,,,,,,,,
2020-07-18,,,,,,,,,,
2020-07-19,,,,,,,,,,
2020-07-20,,,,,,,,,,
2020-07-21,,,,,,,,,,
2020-07-22,,,,,,,,,,
2020-07-23,,,,,,,,,,
2020-07-24,,,,,,,,,,
2020-07-25,,,,,,,,,,
2020-07-26,,,,,,,,,,
2020-07-27,,,,,,,,,,
2020-07-28,,,,,,,,,,
2020-07-29,,,,,,,,,,
2020-07-30,,,,,,,,,,
2020-07-31,,,,,,,,,,
2020-08-01,,,,,,,,,,
2020-08-02,,,,,,,,,,
2020-08-03,,,,,,,,,,
2020-08-04,,,,,,,,,,
2020-08-05,,,,,,,,,,
2020-08-06,,,,,,,,,,
2020-08-07,,,,,,,,,,
2020-08-08,,,,,,,,,,
2020-08-09,,,,,,,,,,
2020-08-10,,,,,,,,,,
2020-08-11,,,,,,,,,,
2020-08-12,,,,,,,,,,
2020-08-13,,,,,,,,,,
2020-08-14,,,,,,,,,,
2020-08-15,,,,,,,,,,
2020-08-16,,,,,,,,,,
2020-08-17,,,,,,,,,,
2020-08-18,,,,,,,,,,
2020-08-19,,,,,,,,,,
2020-08-20,,,,,,,,,,
2020-08-21,,,,,,,,,,
2020-08-22,,,,,,,,,,
2020-08-23,,,,,,,,,,
2020-08-24,,,,,,,,,,
2020-08-25,,,,,,,,,,
2020-08-26,,,,,,,,,,
2020-08-27,,,,,,,,,,
2020-08-28,,,,,,,,,,
2020-08-29,,,,,,,,,,
2020-08-30,,,,,,,,,,
2020-08-31,,,,,,,,,,
2020-09-01,,,,,,,,,,
2020-09-02,,,,,,,,,,
2020-09-03,,,,,,,,,,
2020-09-04,,,,,,,,,,
2020-09-05,,,,,,,,,,
2020-09-06,,,,,,,,,,
2020-09-07,,,,,,,,,,
2020-09-08,,,,,,,,,,
2020-09-09,,,,,,,,,,
2020-09-10,,,,,,,,,,
2020-09-11,,,,,,,,,,
2020-09-12,,,,,,,,,,
2020-09-13,,,,,,,,,,
2020-09-14,,,,,,,,,,
2020-09-15,,,,,,,,,,
2020-09-16,,,,,,,,,,
2020-09-17,,,,,,,,,,
2020-09-18,,,,,,,,,,
2020-09-19,,,,,,,,,,
2020-09-20,,,,,,,,,,
2020-09-21,,,,,,,,,,
2020-09-22,,,,,,,,,,
2020-09-23,,,,,,,,,,
2020-09-24,,,,,,,,,,
2020-09-25,,,,,,,,,,
2020-09-26,,,,,,,,,,
2020-09-27,,,,,,,,,,
2020-09-28,,,,,,,,,,
2020-09-29,,,,,,,,,,
2020-09-30,,,,,,,,,,
2020-10-01,,,,,,,,,,
2020-10-02,,,,,,,,,,
2020-10-03,,,,,,,,,,
2020-10-04,,,,,,,,,,
2020-10-05,,,,,,,,,,
2020-10-06,,,,,,,,,,
2020-10-07,,,,,,,,,,
2020-10-08,,,,,,,,,,
2020-10-09,,,,,,,,,,
2020-10-10,,,,,,,,,,
2020-10-11,,,,,,,,,,
2020-10-12,,,,,,,,,,
2020-10-13,,,,,,,,,,
2020-10-14,,,,,,,,,,
2020-10-15,,,,,,,,,,
2020-10-16,,,,,,,,,,
2020-10-17,,,,,,,,,,
2020-10-18,,,,,,,,,,
2020-10-19,,,,,,,,,,
2020-10-20,,,,,,,,,,
2020-10-21,,,,,,,,,,
2020-10-22,,,,,,,,,,
2020-10-23,,,,,,,,,,
2020-10-24,,,,,,,,,,
2020-10-25,,,,,,,,,,
2020-10-26,,,,,,,,,,
2020-10-27,,,,,,,,,,
2020-10-28,,,,,,,,,,
2020-10-29,,,,,,,,,,
2020-10-30,,,,,,,,,,
2020-10-31,,,,,,,,,,
2020-11-01,,,,,,,,,,
2020-11-02,,,,,,,,,,
2020-11-03,,,,,,,,,,
2020-11-04,,,,,,,,,,
2020-11-05,,,,,,,,,,
2020-11-06,,,,,,,,,,
2020-11-07,,,,,,,,,,
2020-11-08,,,,,,,,,,
2020-11-09,,,,,,,,,,
2020-11-10,,,,,,,,,,
2020-11-11,,,,,,,,,,
2020-11-12,,,,,,,,,,
2020-11-13,,,,,,,,,,
2020-11-14,,,,,,,,,,
2020-11-15,,,,,,,,,,
2020-11-16,,,,,,,,,,
2020-11-17,,,,,,,,,,
2020-11-18,,,,,,,,,,
2020-11-19,,,,,,,,,,
2020-11-20,,,,,,,,,,
2020-11-21,,,,,,,,,,
2020-11-22,,,,,,,,,,
2020-11-23,,,,,,,,,,
2020-11-24,,,,,,,,,,
2020-11-25,,,,,,,,,,
2020-11-26,,,,,,,,,,
2020-11-27,,,,,,,,,,
2020-11-28,,,,,,,,,,
2020-11-29,,,,,,,,,,
2020-11-30,,,,,,,,,,
2020-12-01,,,,,,,,,,
2020-12-02,,,,,,,,,,
2020-12-03,,,,,,,,,,
2020-12-04,,,,,,,,,,
2020-12-05,,,,,,,,,,
2020-12-06,,,,,,,,,,
2020-12-07,,,,,,,,,,
2020-12-08,,,,,,,,,,
2020-12-09,,,,,,,,,,
2020-12-10,,,,,,,,,,
2020-12-11,,,,,,,,,,
2020-12-12,,,,,,,,,,
2020-12-13,,,,,,,,,,
2020-12-14,,,,,,,,,,
2020-12-15,,,,,,,,,,
2020-12-16,,,,,,,,,,
2020-12-17,,,,,,,,,,
2020-12-18,,,,,,,,,,
2020-12-19,,,,,,,,,,
2020-12-20,,,,,,,,,,
2020-12-21,,,,,,,,,,
2020-12-22,,,,,,,,,,
2020-12-23,,,,,,,,,,
2020-12-24,,,,,,,,,,
2020-12-25,,,,,,,,,,
2020-12-26,,,,,,,,,,
2020-12-27,7332.0,18.0,0.0,18.0,0.0,7332.0,18.0,0.0,0.0,18.0
2020-12-28,1503.0,2.0,0.0,2.0,0.0,8835.0,20.0,0.0,0.0,20.0
2020-12-29,1098.0,1.0,0.0,1.0,0.0,9933.0,21.0,0.0,0.0,21.0
2020-12-30,4881.0,6.0,0.0,6.0,0.0,14814.0,27.0,0.0,0.0,27.0
2020-12-31,25900.0,52.0,0.0,52.0,0.0,40714.0,79.0,0.0,0.0,79.0
2021-01-01,11250.0,20.0,0.0,20.0,0.0,51964.0,99.0,0.0,0.0,99.0
2021-01-02,38986.0,88.0,0.0,88.0,0.0,90950.0,187.0,0.0,0.0,187.0
2021-01-03,35815.0,67.0,0.0,67.0,0.0,126765.0,254.0,0.0,0.0,254.0
2021-01-04,69459.0,182.0,0.0,173.0,9.0,196224.0,436.0,0.0,9.0,427.0
2021-01-05,80040.0,223.0,0.0,221.0,2.0,276264.0,659.0,0.0,11.0,648.0
2021-01-06,65013.0,176.0,0.0,174.0,2.0,341277.0,835.0,0.0,13.0,822.0
2021-01-07,92400.0,264.0,0.0,262.0,2.0,433677.0,1099.0,0.0,15.0,1084.0
2021-01-08,96687.0,311.0,0.0,311.0,0.0,530364.0,1410.0,0.0,15.0,1395.0
2021-01-09,88038.0,232.0,0.0,232.0,0.0,618402.0,1642.0,0.0,15.0,1627.0
2021-01-10,60799.0,138.0,0.0,138.0,0.0,679201.0,1780.0,0.0,15.0,1765.0
2021-01-11,81956.0,254.0,0.0,251.0,3.0,761157.0,2034.0,0.0,18.0,2016.0
2021-01-12,83298.0,258.0,0.0,258.0,0.0,844455.0,2292.0,0.0,18.0,2274.0
2021-01-13,95130.0,370.0,0.0,370.0,0.0,939585.0,2662.0,0.0,18.0,2644.0
2021-01-14,94128.0,460.0,0.0,460.0,0.0,1033713.0,3122.0,0.0,18.0,3104.0
2021-01-15,90765.0,282.0,0.0,282.0,0.0,1124478.0,3404.0,0.0,18.0,3386.0
2021-01-16,65942.0,196.0,0.0,196.0,0.0,1190420.0,3600.0,0.0,18.0,3582.0
2021-01-17,34590.0,3054.0,0.0,63.0,0.0,1225010.0,6654.0,0.0,18.0,3645.0
2021-01-18,39504.0,5205.0,0.0,107.0,0.0,1264514.0,11859.0,0.0,18.0,3752.0
2021-01-19,31739.0,1890.0,0.0,98.0,0.0,1296253.0,13749.0,0.0,18.0,3850.0
2021-01-20,26885.0,4650.0,0.0,45.0,0.0,1323138.0,18399.0,0.0,18.0,3895.0
2021-01-21,16575.0,20009.0,0.0,48.0,0.0,1339713.0,38408.0,0.0,18.0,3943.0
2021-01-22,13253.0,14201.0,0.0,35.0,0.0,1352966.0,52609.0,0.0,18.0,3978.0
2021-01-23,6040.0,33341.0,0.0,14.0,0.0,1359006.0,85950.0,0.0,18.0,3992.0
2021-01-24,3250.0,30794.0,0.0,12.0,0.0,1362256.0,116744.0,0.0,18.0,4004.0
2021-01-25,4909.0,64745.0,0.0,19.0,0.0,1367165.0,181489.0,0.0,18.0,4023.0
2021-01-26,4365.0,76508.0,0.0,12.0,0.0,1371530.0,257997.0,0.0,18.0,4035.0
2021-01-27,6401.0,64856.0,0.0,15.0,0.0,1377931.0,322853.0,0.0,18.0,4050.0
2021-01-28,4944.0,89315.0,0.0,30.0,0.0,1382875.0,412168.0,0.0,18.0,4080.0
2021-01-29,5131.0,94047.0,0.0,21.0,0.0,1388006.0,506215.0,0.0,18.0,4101.0
2021-01-30,4211.0,86586.0,0.0,25.0,0.0,1392217.0,592801.0,0.0,18.0,4126.0
2021-01-31,2665.0,57345.0,0.0,6.0,0.0,1394882.0,650146.0,0.0,18.0,4132.0
2021-02-01,4381.0,81881.0,0.0,15.0,0.0,1399263.0,732027.0,0.0,18.0,4147.0
2021-02-02,6496.0,82149.0,0.0,29.0,1.0,1405759.0,814176.0,0.0,19.0,4176.0
2021-02-03,9094.0,91201.0,0.0,43.0,0.0,1414853.0,905377.0,0.0,19.0,4219.0
2021-02-04,13636.0,95405.0,0.0,40.0,5.0,1428489.0,1000782.0,0.0,24.0,4259.0
2021-02-05,17948.0,90292.0,0.0,95.0,0.0,1446437.0,1091074.0,0.0,24.0,4354.0
2021-02-06,14652.0,63451.0,0.0,82.0,1.0,1461089.0,1154525.0,0.0,25.0,4436.0
2021-02-07,9515.0,32925.0,0.0,54.0,0.0,1470604.0,1187450.0,0.0,25.0,4490.0
2021-02-08,26840.0,40433.0,0.0,139.0,2.0,1497444.0,1227883.0,0.0,27.0,4629.0
2021-02-09,34429.0,32862.0,0.0,170.0,0.0,1531873.0,1260745.0,0.0,27.0,4799.0
2021-02-10,44945.0,28413.0,0.0,225.0,0.0,1576818.0,1289158.0,0.0,27.0,5024.0
2021-02-11,54954.0,20379.0,0.0,470.0,0.0,1631772.0,1309537.0,0.0,27.0,5494.0
2021-02-12,58396.0,16220.0,0.0,702.0,0.0,1690168.0,1325757.0,0.0,27.0,6196.0
2021-02-13,45703.0,7241.0,0.0,462.0,0.0,1735871.0,1332998.0,0.0,27.0,6658.0
2021-02-14,27171.0,2861.0,0.0,256.0,0.0,1763042.0,1335859.0,0.0,27.0,6914.0
